current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230720_172739.heic,/Volumes/photo-1/2023/2023/IMG_20230720_172739.heic,IMG20230720_172739.heic,2023-07-20 17:27:39,NONE,2023/2023,2023,2023-07-20T17:27:39.626000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_172754.heic,/Volumes/photo-1/2023/2023/IMG_20230720_172754.heic,IMG20230720_172754.heic,2023-07-20 17:27:54,NONE,2023/2023,2023,2023-07-20T17:27:54.277000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_172800.heic,/Volumes/photo-1/2023/2023/IMG_20230720_172800.heic,IMG20230720_172800.heic,2023-07-20 17:28:00,NONE,2023/2023,2023,2023-07-20T17:28:00.136000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_172818.heic,/Volumes/photo-1/2023/2023/IMG_20230720_172818.heic,IMG20230720_172818.heic,2023-07-20 17:28:18,NONE,2023/2023,2023,2023-07-20T17:28:18.084000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_172819.heic,/Volumes/photo-1/2023/2023/IMG_20230720_172819.heic,IMG20230720_172819.heic,2023-07-20 17:28:19,NONE,2023/2023,2023,2023-07-20T17:28:19.145000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173156.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173156.heic,IMG20230720_173156.heic,2023-07-20 17:31:56,NONE,2023/2023,2023,2023-07-20T17:31:56.564000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173158.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173158.heic,IMG20230720_173158.heic,2023-07-20 17:31:58,NONE,2023/2023,2023,2023-07-20T17:31:58.992000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173603.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173603.heic,IMG20230720_173603.heic,2023-07-20 17:36:03,NONE,2023/2023,2023,2023-07-20T17:36:03.237000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173606.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173606.heic,IMG20230720_173606.heic,2023-07-20 17:36:06,NONE,2023/2023,2023,2023-07-20T17:36:06.526000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173607.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173607.heic,IMG20230720_173607.heic,2023-07-20 17:36:07,NONE,2023/2023,2023,2023-07-20T17:36:07.945000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173715.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173715.heic,IMG20230720_173715.heic,2023-07-20 17:37:15,NONE,2023/2023,2023,2023-07-20T17:37:15.300000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173718.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173718.heic,IMG20230720_173718.heic,2023-07-20 17:37:18,NONE,2023/2023,2023,2023-07-20T17:37:18.744000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173721.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173721.heic,IMG20230720_173721.heic,2023-07-20 17:37:21,NONE,2023/2023,2023,2023-07-20T17:37:21.559000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173723.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173723.heic,IMG20230720_173723.heic,2023-07-20 17:37:23,NONE,2023/2023,2023,2023-07-20T17:37:23.655000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173728.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173728.heic,IMG20230720_173728.heic,2023-07-20 17:37:28,NONE,2023/2023,2023,2023-07-20T17:37:28.518000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173829.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173829.heic,IMG20230720_173829.heic,2023-07-20 17:38:29,NONE,2023/2023,2023,2023-07-20T17:38:29.897000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173830.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173830.heic,IMG20230720_173830.heic,2023-07-20 17:38:30,NONE,2023/2023,2023,2023-07-20T17:38:30.412000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173847.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173847.heic,IMG20230720_173847.heic,2023-07-20 17:38:47,NONE,2023/2023,2023,2023-07-20T17:38:47.654000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173850.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173850.heic,IMG20230720_173850.heic,2023-07-20 17:38:50,NONE,2023/2023,2023,2023-07-20T17:38:50.108000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_173854.heic,/Volumes/photo-1/2023/2023/IMG_20230720_173854.heic,IMG20230720_173854.heic,2023-07-20 17:38:54,NONE,2023/2023,2023,2023-07-20T17:38:54.594000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174316.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174316.heic,IMG20230720_174316.heic,2023-07-20 17:43:16,NONE,2023/2023,2023,2023-07-20T17:43:16.857000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174318.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174318.heic,IMG20230720_174318.heic,2023-07-20 17:43:18,NONE,2023/2023,2023,2023-07-20T17:43:18.773000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174319.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174319.heic,IMG20230720_174319.heic,2023-07-20 17:43:19,NONE,2023/2023,2023,2023-07-20T17:43:19.509000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174320.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174320.heic,IMG20230720_174320.heic,2023-07-20 17:43:20,NONE,2023/2023,2023,2023-07-20T17:43:20.543000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174428.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174428.heic,IMG20230720_174428.heic,2023-07-20 17:44:28,NONE,2023/2023,2023,2023-07-20T17:44:28.939000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174432.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174432.heic,IMG20230720_174432.heic,2023-07-20 17:44:32,NONE,2023/2023,2023,2023-07-20T17:44:32.873000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174434.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174434.heic,IMG20230720_174434.heic,2023-07-20 17:44:34,NONE,2023/2023,2023,2023-07-20T17:44:34.062000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174503.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174503.heic,IMG20230720_174503.heic,2023-07-20 17:45:03,NONE,2023/2023,2023,2023-07-20T17:45:03.844000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174519.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174519.heic,IMG20230720_174519.heic,2023-07-20 17:45:19,NONE,2023/2023,2023,2023-07-20T17:45:19.078000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174522.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174522.heic,IMG20230720_174522.heic,2023-07-20 17:45:22,NONE,2023/2023,2023,2023-07-20T17:45:22.299000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174718.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174718.heic,IMG20230720_174718.heic,2023-07-20 17:47:18,NONE,2023/2023,2023,2023-07-20T17:47:18.879000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174719.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174719.heic,IMG20230720_174719.heic,2023-07-20 17:47:19,NONE,2023/2023,2023,2023-07-20T17:47:19.496000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174720.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174720.heic,IMG20230720_174720.heic,2023-07-20 17:47:20,NONE,2023/2023,2023,2023-07-20T17:47:20.152000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174721.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174721.heic,IMG20230720_174721.heic,2023-07-20 17:47:21,NONE,2023/2023,2023,2023-07-20T17:47:21.867000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174722.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174722.heic,IMG20230720_174722.heic,2023-07-20 17:47:22,NONE,2023/2023,2023,2023-07-20T17:47:22.727000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_174723.heic,/Volumes/photo-1/2023/2023/IMG_20230720_174723.heic,IMG20230720_174723.heic,2023-07-20 17:47:23,NONE,2023/2023,2023,2023-07-20T17:47:23.630000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230720_213817.heic,/Volumes/photo-1/2023/2023/IMG_20230720_213817.heic,IMG20230720_213817.heic,2023-07-20 21:38:17,NONE,2023/2023,2023,2023-07-20T21:38:17.633000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115205.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115205.heic,IMG20230721_115205.heic,2023-07-21 11:52:05,NONE,2023/2023,2023,2023-07-21T11:52:05.223000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115209.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115209.heic,IMG20230721_115209.heic,2023-07-21 11:52:09,NONE,2023/2023,2023,2023-07-21T11:52:09.355000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115217.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115217.heic,IMG20230721_115217.heic,2023-07-21 11:52:17,NONE,2023/2023,2023,2023-07-21T11:52:17.374000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115218.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115218.heic,IMG20230721_115218.heic,2023-07-21 11:52:18,NONE,2023/2023,2023,2023-07-21T11:52:18.895000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115227.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115227.heic,IMG20230721_115227.heic,2023-07-21 11:52:27,NONE,2023/2023,2023,2023-07-21T11:52:27.066000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_115229.heic,/Volumes/photo-1/2023/2023/IMG_20230721_115229.heic,IMG20230721_115229.heic,2023-07-21 11:52:29,NONE,2023/2023,2023,2023-07-21T11:52:29.525000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_123421.heic,/Volumes/photo-1/2023/2023/IMG_20230721_123421.heic,IMG_20230721_123421.HEIC,2023-07-21 12:34:21,NONE,2023/2023,2023,2023-07-21T12:34:21.826000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_234049.heic,/Volumes/photo-1/2023/2023/IMG_20230721_234049.heic,IMG20230721_234049.heic,2023-07-21 23:40:49,NONE,2023/2023,2023,2023-07-21T23:40:49.372000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_234106.heic,/Volumes/photo-1/2023/2023/IMG_20230721_234106.heic,IMG20230721_234106.heic,2023-07-21 23:41:06,NONE,2023/2023,2023,2023-07-21T23:41:06.895000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_234145.heic,/Volumes/photo-1/2023/2023/IMG_20230721_234145.heic,IMG20230721_234145.heic,2023-07-21 23:41:45,NONE,2023/2023,2023,2023-07-21T23:41:45.776000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_234154.heic,/Volumes/photo-1/2023/2023/IMG_20230721_234154.heic,IMG20230721_234154.heic,2023-07-21 23:41:54,NONE,2023/2023,2023,2023-07-21T23:41:54.320000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230721_234324.heic,/Volumes/photo-1/2023/2023/IMG_20230721_234324.heic,IMG20230721_234324.heic,2023-07-21 23:43:24,NONE,2023/2023,2023,2023-07-21T23:43:24.879000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_080211.heic,/Volumes/photo-1/2023/2023/IMG_20230722_080211.heic,IMG20230722_080211.heic,2023-07-22 08:02:11,NONE,2023/2023,2023,2023-07-22T08:02:11.590000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142030.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142030.heic,IMG20230722_142030.heic,2023-07-22 14:20:30,NONE,2023/2023,2023,2023-07-22T14:20:30,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142033.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142033.heic,IMG20230722_142033.heic,2023-07-22 14:20:33,NONE,2023/2023,2023,2023-07-22T14:20:33.407000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142036.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142036.heic,IMG20230722_142036.heic,2023-07-22 14:20:36,NONE,2023/2023,2023,2023-07-22T14:20:36.714000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142105.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142105.heic,IMG20230722_142105.heic,2023-07-22 14:21:05,NONE,2023/2023,2023,2023-07-22T14:21:05.382000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142107.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142107.heic,IMG20230722_142107.heic,2023-07-22 14:21:07,NONE,2023/2023,2023,2023-07-22T14:21:07.437000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142108.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142108.heic,IMG20230722_142108.heic,2023-07-22 14:21:08,NONE,2023/2023,2023,2023-07-22T14:21:08.520000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230722_142116.heic,/Volumes/photo-1/2023/2023/IMG_20230722_142116.heic,IMG20230722_142116.heic,2023-07-22 14:21:16,NONE,2023/2023,2023,2023-07-22T14:21:16.166000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
